order_id,customer_id,customer_name,customer_email,customer_city,product_name,category,sub_category,brand,size,color,gender,mrp,price,quantity,total_amount,order_date,rating,review_text,review_count,payment_method,delivery_status,delivery_days,is_returned,return_reason,coupon_applied,discount_amount,is_myntra_insider,order_date_str
MY260336,CUST35513,Customer_E77,user628@example.com,Chennai, Wrangler Jeans ,,Shorts,Biba,XS,Navy Blue,Unisex,3722.46,2299.0,3,6897.0,2025-12-20 01:51:00.135969,5.0,,259,Myntra Credit,Returned,17,False,,FLAT50,169.96700792590502,False,2025-12-20
MY695945,CUST36726,Customer_B703,user3025@example.com,Pune,Nykaa Lipstick,Lingerie,Bras,Jack & Jones,S,Teal,Female,725.47,599.0,3,1797.0,2025-07-27 01:51:00.135969,4.0,Great product!,499,Credit Card,Delivered,18,False,,MYNTRA10,35.760531780386735,False,2025-07-27
MY448155,CUST49908,Customer_D611,user8654@example.com,Mumbai,U.S. Polo Shirt,Beauty & Personal Care,Haircare,Sassafras,6,Yellow,Female,1672.29,1299.0,-2,0.0,2025-10-22 01:51:00.135969,0.0,,287,Net Banking,Delivered,3,False,,FLAT50,388.3122247732537,False,2025-10-22
MY151178,CUST53969,Customer_E306,user506@example.com,Delhi,Nike Running Shoes,Lingerie,Shapewear,Fastrack,4XL,Black,Male,7975.06,5999.0,1,5999.0,2025-08-11 01:51:00.135969,4.0,,140,UPI,Delivered,18,False,,WELCOME20,378.5971393033517,False,2025-08-11
MY980513,CUST14162,Customer_E584,user8224@example.com,Chennai,Puma Gym T-Shirt,Ethnic Wear,Sherwanis,Adidas,5XL,Navy Blue,Unisex,1536.95,999.0,3,2997.0,2026-03-19 01:51:00.135969,5.0,Good quality,93,Debit Card,Delivered,11,False,,,0.0,False,2026-03-19
MY291442,CUST30554,Customer_B492,user2044@example.com,Kolkata,Voylla Jewelry Set,Accessories,Sunglasses,Vero Moda,6,Pink,Unisex,2259.09,1499.0,5,7495.0,2026-03-02 01:51:00.135969,4.0,,485,EMI,Delivered,10,True,Size issue,FLAT50,194.27831005186806,False,2026-03-02
MY785613,CUST59197,Customer_A704,user5097@example.com,Ahmedabad,Nykaa Lipstick,Men's Clothing,Shirts,Lakme,8,Navy Blue,Female,1043.67,599.0,1,599.0,2026-01-03 01:51:00.135969,4.0,Excellent!,57,COD,In Transit,3,False,,FESTIVE40,104.80408213823624,False,2026-01-03
MY352016,CUST13136,Customer_D393,user5974@example.com,Pune,Mast & Harbour Jeans,,Sherwanis,,3XL,Pink,Female,3126.25,1899.0,1,1899.0,2025-10-12 01:51:00.135969,3.0,Average,273,Net Banking,Delivered,7,False,,,0.0,False,2025-10-12
MY288981,CUST27588,Customer_A527,user2784@example.com,Hyderabad,Metro Formal Shoes,Accessories,Belts,Anouk,7,Pink,Unisex,6831.28,3499.0,2,6998.0,2025-11-10 01:51:00.135969,2.0,,184,EMI,Cancelled,8,False,,,0.0,False,2025-11-10
MY173381,CUST33504,Customer_D919,user4359@example.com,Hyderabad,Voylla Jewelry Set,Accessories,Sunglasses,Adidas,XXL,White,Male,2716.99,1499.0,3,4497.0,2025-12-23 01:51:00.135969,5.0,,387,EMI,Delivered,5,False,,,0.0,True,2025-12-23
MY437118,CUST48376,Customer_A312,user9364@example.com,Mumbai,Levis Jeans,Men's Clothing,Trousers,Levis,10,Blue,Male,3041.62,2499.0,5,12495.0,2026-03-26 01:51:00.135969,4.0,,203,Gift Card,Delivered,11,False,,WELCOME20,368.34674483160654,False,2026-03-26
MY924211,CUST63304,Customer_D467,user1508@example.com,Hyderabad,W Kurti,Women's Clothing,Skirts,Biba,S,Black,Male,2553.63,1299.0,3,3897.0,2025-10-14 01:51:00.135969,5.0,,415,COD,Delivered,2,False,,FESTIVE40,196.28706162414315,True,2025-10-14
MY836497,CUST91060,Customer_C342,user6355@example.com,Pune,Plum Skincare Set,Accessories,Bags,Jack & Jones,9,Yellow,Unisex,2446.17,1499.0,4,5996.0,2025-09-09 01:51:00.135969,5.0,,454,Net Banking,Delivered,1,False,,,0.0,False,2025-09-09
MY449360,CUST81685,Customer_A967,user780@example.com,Delhi,Maybelline Foundation,Beauty & Personal Care,Makeup,Roadster,9,Teal,Unisex,1295.41,795.53,5,3977.66,2025-04-30 01:51:00.135969,5.0,,259,COD,Exchange Requested,14,False,,FLAT50,193.93536747200523,True,2025-04-30
MY397682,CUST88699,Customer_C63,user2818@example.com,Mumbai,Nike Running Shoes,Lingerie,Shapewear,Lakme,3XL,Blue,Female,9947.11,5999.0,1,5999.0,2026-04-13 01:51:00.135969,5.0,Worth the money,282,Myntra Credit,Delivered,1,False,,,0.0,False,2026-04-13
MY175450,CUST37574,Customer_A567,user9221@example.com,Kolkata,Bata Sandals,Lingerie,Shapewear,,XXL,Navy Blue,Female,2356.18,964.3,400,3857.21,2025-10-02 01:51:00.135969,3.0,,69,EMI,Delivered,11,False,,FREESHIP,69.84744301429684,False,2025-10-02
MY685241,CUST68073,Customer_A257,user2220@example.com,Ahmedabad,Peter England Jacket,Women's Clothing,Jeans,Adidas,8,Maroon,Female,6690.49,3999.0,3,11997.0,2025-12-11 01:51:00.135969,4.0,,423,COD,Delivered,3,False,,FLAT50,643.3622555681472,False,2025-12-11
MY676658,CUST27939,Customer_B939,user1124@example.com,Chennai,Allen Solly Sweater,Footwear,Sports Shoes,Fastrack,4XL,Brown,Male,5405.51,2799.0,2,5598.0,2025-07-16 01:51:00.135969,5.0,,183,Debit Card,Delivered,12,False,,FESTIVE40,227.02743170318345,False,2025-07-16
MY336444,CUST89406,Customer_C605,user9508@example.com,Bangalore,HRX Graphic Tee,Ethnic Wear,Salwar Suits,HRX,M,Purple,Male,823.57,699.0,1,699.0,2025-10-16 01:51:00.135969,5.0,,257,Debit Card,Delivered,8,True,Quality issue,FLAT50,179.55854439226306,False,2025-10-16
MY467595,CUST53149,Customer_C151,user7235@example.com,Delhi,Adidas Casual,Sports Wear,Leggings,Biba,XL,White,Unisex,6537.33,2699.4,2,5398.8,2025-09-01 01:51:00.135969,4.0,Great product!,318,Net Banking,Delivered,1,False,,FESTIVE40,536.4789726345958,False,2025-09-01
MY187682,CUST92371,Customer_B815,user9139@example.com,Ahmedabad,Global Desi Suit,Footwear,Formal Shoes,Anouk,XS,Green,Male,4790.18,3999.0,4,15996.0,2026-03-15 01:51:00.135969,5.0,,239,Credit Card,Delivered,5,False,,SUMMER30,299.3756584985279,True,2026-03-15
MY333459,CUST13341,Customer_A556,user6075@example.com,Kolkata,Decathlon Shorts,Men's Clothing,Jackets,Lakme,4XL,Blue,Unisex,1247.19,799.0,5,3995.0,2026-01-04 01:51:00.135969,3.0,,388,Gift Card,Delivered,7,False,,SUMMER30,163.18631548977277,False,2026-01-04
MY537614,CUST80840,Customer_E365,user4966@example.com,Mumbai,Woodland Boots,Western Wear,Skirts,Fastrack,10,Pink,Male,8341.2,5999.0,3,17997.0,2025-07-28 01:51:00.135969,5.0,,436,Gift Card,Out for Delivery,16,False,,FREESHIP,707.0070498354914,True,2025-07-28
MY983921,CUST17779,Customer_D9,user2763@example.com,Pune,Titan Watch,Beauty & Personal Care,Skincare,Nike,M,Black,Male,8016.21,5999.0,3,17997.0,2025-07-04 01:51:00.135969,3.0,,479,Myntra Credit,In Transit,20,False,,FLAT50,372.8723683047943,False,2025-07-04
MY983921,CUST46257,Customer_B843,user6963@example.com,Kolkata,Maybelline Foundation,Men's Clothing,Trousers,Adidas,,Green,Male,1460.76,799.0,5,3995.0,2026-02-25 01:51:00.135969,4.0,,331,Net Banking,Out for Delivery,7,False,,MYNTRA10,10.271875965319628,False,2026-02-25
MY308767,CUST27444,Customer_A258,user9687@example.com,Ahmedabad,Decathlon Shorts,Lingerie,Shapewear,HRX,XXL,Pink,Female,1578.19,799.0,5,3995.0,2025-12-03 01:51:00.135969,5.0,,247,UPI,Delivered,4,False,,SUMMER30,1.8287982096327744,False,2025-12-03
MY371112,CUST88843,Customer_E944,user2609@example.com,Pune,W for Women Skirt,Sports Wear,Track Pants,Lakme,L,Orange,Unisex,1722.27,779.4,1,779.4,2025-06-14 01:51:00.135969,3.0,Excellent!,304,Myntra Credit,Processing,6,False,,,0.0,True,2025-06-14
MY179363,CUST78218,Customer_D969,user1904@example.com,Kolkata,Peter England Jacket,Footwear,Formal Shoes,Titan,7,Green,Unisex,6947.81,3999.0,4,15996.0,2025-11-04 01:51:00.135969,4.0,,252,EMI,In Transit,13,False,,FLAT50,1020.4974347697984,True,2025-11-04
MY852571,CUST49192,Customer_A838,user4863@example.com,Pune,Voylla Jewelry Set,Lingerie,Loungewear,Vero Moda,,Navy Blue,Unisex,2552.02,1499.0,4,5996.0,2025-10-29 01:51:00.135969,5.0,,134,Myntra Credit,Delivered,12,False,,,0.0,False,2025-10-29
MY208353,CUST79040,Customer_B615,user6795@example.com,Delhi,U.S. Polo Shirt,Footwear,Formal Shoes,Wrangler,,Yellow,Female,2162.69,1299.0,4,5196.0,2025-08-15 01:51:00.135969,5.0,,468,COD,Delivered,20,False,,MYNTRA10,320.0335697544047,False,2025-08-15
MY164456,CUST93038,Customer_B969,user9882@example.com,Bangalore,Libas Lehenga,Men's Clothing,Sweaters,Jack & Jones,L,Grey,Male,14753.84,8999.0,2,17998.0,2026-03-12 01:51:00.135969,1.0,Good quality,172,EMI,Cancelled,20,False,,,0.0,False,2026-03-12
MY911153,CUST13608,Customer_E598,user8361@example.com,Pune,Ray-Ban Sunglasses,Footwear,Casual Shoes,Jack & Jones,8,White,Male,14232.14,7999.0,5,39995.0,2025-10-02 01:51:00.135969,4.0,,265,Debit Card,Delivered,15,False,,WELCOME20,2308.1111106791004,True,2025-10-02
MY557749,CUST96711,Customer_E878,user4104@example.com,Chennai,Manyavar Sherwani,Accessories,Bags,Anouk,S,Orange,Male,29615.42,14999.0,5,74995.0,2025-10-03 01:51:00.135969,5.0,,138,Debit Card,Exchange Requested,0,False,,FESTIVE40,1547.480573528603,False,2025-10-03
MY717342,CUST45074,Customer_A57,user311@example.com,Bangalore,Ray-Ban Sunglasses,Ethnic Wear,Salwar Suits,Puma,6,Yellow,Unisex,14387.56,7999.0,2,15998.0,2025-06-09 01:51:00.135969,4.0,,469,Debit Card,Delivered,13,False,,MYNTRA10,900.7712054445316,False,2025-06-09
MY835078,CUST33762,Customer_C682,user6046@example.com,Kolkata,Sassafras Dress,Footwear,Flip Flops,Adidas,XL,Brown,Male,1826.19,1599.0,3,4797.0,2025-12-29 01:51:00.135969,4.0,Delivery was late,249,Credit Card,Delivered,14,False,,MYNTRA10,31.44540589363041,True,2025-12-29
MY894224,CUST88848,Customer_E390,user9377@example.com,Delhi,Biba Kurta,Accessories,Watches,Wrangler,XL,Navy Blue,Female,4375.77,2499.0,3,7497.0,2026-02-08 01:51:00.135969,5.0,Delivery was late,193,Net Banking,In Transit,16,False,,SUMMER30,357.52294369296646,False,2026-02-08
MY343557,CUST70312,Customer_C443,user5109@example.com,Pune,American Tourister Bag,Ethnic Wear,Salwar Suits,Titan,S,Orange,Female,6331.52,3599.1,2,7198.2,2025-10-12 01:51:00.135969,4.0,Perfect fit,242,Gift Card,Delivered,10,True,Damaged,,0.0,False,2025-10-12
MY667263,CUST56134,Customer_E80,user7084@example.com,Hyderabad,Maybelline Foundation,Western Wear,Jackets,HRX,XL,Purple,Female,1527.64,799.0,2,1598.0,2026-03-01 01:51:00.135969,5.0,,285,EMI,Out for Delivery,20,False,,,0.0,True,2026-03-01
MY578116,CUST39878,Customer_A296,user2848@example.com,Kolkata,Nike Running Shoes,,School Uniforms,Levis,7,Yellow,Female,8509.04,5999.0,5,29995.0,2026-04-04 01:51:00.135969,1.0,,157,COD,Delivered,15,False,,,0.0,False,2026-04-04
MY391927,CUST94069,Customer_B140,user7033@example.com,Pune,Metro Formal Shoes,Women's Clothing,Jeans,Manyavar,8,Black,Male,6339.02,3499.0,5,17495.0,2025-10-09 01:51:00.135969,5.0,,259,COD,Delivered,16,False,,WELCOME20,568.1334720148069,True,09/10/2025
MY829516,CUST61048,Customer_C269,user6093@example.com,Kolkata,Plum Skincare Set,Footwear,Sports Shoes,Puma,6,White,Male,2415.0,1499.0,4,5996.0,2025-11-18 01:51:00.135969,5.0,,42,Credit Card,Delivered,10,False,,FESTIVE40,447.7500956396913,False,2025-11-18
MY895421,CUST35954,Customer_C143,user9521@example.com,Bangalore,Bata Sandals,Ethnic Wear,Salwar Suits,HRX,XXL,Pink,Male,2155.28,909.3,1,909.3,2026-01-14 01:51:00.135969,3.0,,109,UPI,Delivered,3,False,,,0.0,True,2026-01-14
MY308727,CUST37532,Customer_D722,user8145@example.com,Pune,W for Women Skirt,Women's Clothing,Tops,Puma,XXL,Green,Female,1649.94,1299.0,4,5196.0,2025-12-20 01:51:00.135969,5.0,,236,UPI,In Transit,15,False,,,0.0,False,2025-12-20
MY601645,,Customer_D46,user6124@example.com,Bangalore,Decathlon Shorts,Footwear,Sports Shoes,Adidas,5XL,White,Female,1512.62,799.0,300,2397.0,2025-06-07 01:51:00.135969,4.0,,8,Debit Card,Delivered,16,False,,,0.0,True,2025-06-07
MY144023,CUST91414,Customer_B401,user216@example.com,Pune,Here&Now Top,Accessories,Watches,Sassafras,7,Black,Unisex,1616.98,899.0,4,3596.0,2026-02-01 01:51:00.135969,4.0,,33,Credit Card,Delivered,10,True,Wrong product,FESTIVE40,111.23445343329874,False,2026-02-01
MY144023,CUST77314,Customer_A797,user3889@example.com,Ahmedabad, HRX Track Pants ,Kids' Wear,School Uniforms,Nike,10,Maroon,Male,2342.71,519.6,2,1039.2,2025-08-13 01:51:00.135969,5.0,,475,UPI,In Transit,9,False,,,0.0,False,2025-08-13
MY497083,CUST63887,Customer_D112,user7025@example.com,Delhi,Here&Now Top,Accessories,Jewelry,Jack & Jones,5XL,Yellow,Male,1278.53,899.0,2,1798.0,2025-09-23 01:51:00.135969,5.0,,153,Debit Card,Delivered,17,False,,FREESHIP,73.14079379589047,False,2025-09-23
MY286402,CUST28624,Customer_A552,user8941@example.com,Delhi,Vero Moda Blouse,Men's Clothing,Trousers,Lakme,3XL,Yellow,Unisex,3482.12,1799.0,3,5397.0,2025-09-08 01:51:00.135969,5.0,,474,Net Banking,Returned,4,False,,,0.0,False,2025-09-08
MY503448,CUST19975,Customer_B577,user3396@example.com,Bangalore,Levis Jeans,Western Wear,Jackets,Levis,XL,Pink,Female,2897.62,2499.0,4,9996.0,2025-06-14 01:51:00.135969,2.0,,177,Credit Card,Delivered,1,False,,WELCOME20,579.1664334785918,False,2025-06-14
MY235823,CUST28733,Customer_D188,user2180@example.com,Delhi,HRX Graphic Tee,Beauty & Personal Care,Haircare,Maybelline,,Navy Blue,Unisex,1129.79,139.8,5,699.0,2026-01-05 01:51:00.135969,4.0,,397,Debit Card,Returned,1,False,,FESTIVE40,27.92745530041467,True,2026-01-05
MY174350,CUST27485,Customer_C891,user3540@example.com,Kolkata,Nike Leggings,Men's Clothing,T-Shirts,Biba,L,Red,Male,4351.16,2499.0,1,2499.0,2025-10-12 01:51:00.135969,4.0,,466,Debit Card,Delivered,5,False,,FLAT50,436.0499114310876,True,12/10/2025
MY629072,CUST78244,Customer_D102,user1967@example.com,Delhi,Allen Solly Sweater,Accessories,Belts,Puma,6,Pink,Unisex,4442.93,2799.0,4,11196.0,2025-04-22 01:51:00.135969,3.0,,335,Debit Card,In Transit,8,False,,,0.0,False,2025-04-22
MY873707,CUST16145,Customer_E231,user8633@example.com,Ahmedabad,HRX Track Pants,,Boys Clothing,Nike,M,Pink,Male,1991.26,1299.0,5,6495.0,2026-02-07 01:51:00.135969,5.0,,154,Credit Card,Returned,14,False,,MYNTRA10,160.2354623795115,False,2026-02-07
MY486569,CUST43542,Customer_B149,user946@example.com,Kolkata,Levis Jeans,Accessories,Jewelry,Maybelline,M,Orange,Female,2957.11,2499.0,5,12495.0,2026-03-11 01:51:00.135969,4.0,,3,Debit Card,Cancelled,2,False,,,0.0,False,2026-03-11
MY121316,CUST11011,Customer_B615,user7927@example.com,Chennai, Nike Running Shoes ,Ethnic Wear,Lehengas,Sassafras,8,Pink,Female,7178.85,5999.0,1,5999.0,2026-01-08 01:51:00.135969,5.0,,39,EMI,Delivered,13,False,,MYNTRA10,1789.1415868975002,False,2026-01-08
MY637274,,Customer_E57,user2872@example.com,Delhi,Peter England Jacket,Western Wear,Jackets,Lakme,6,Orange,Female,7388.1,1999.5,2,3999.0,2025-07-05 01:51:00.135969,4.0,Average,459,Myntra Credit,Out for Delivery,3,False,,,0.0,False,2025-07-05
MY804291,CUST45625,Customer_C880,user9796@example.com,Bangalore,W Kurti,Men's Clothing,T-Shirts,Manyavar,5XL,Maroon,Male,1963.8,1299.0,5,6495.0,2026-02-26 01:51:00.135969,4.0,Good quality,336,Net Banking,Processing,9,False,,FREESHIP,195.85417412801309,False,2026-02-26
MY723935,CUST67577,Customer_E745,user6614@example.com,Kolkata,Puma Sports Shoes,Accessories,Sunglasses,,6,Orange,Unisex,6301.23,3701.67,3,11105.0,2025-12-20 01:51:00.135969,4.0,,260,Gift Card,Exchange Requested,5,False,,,0.0,True,2025-12-20
MY723935,CUST97052,Customer_C213,user7681@example.com,Kolkata,Woodland Boots,Footwear,Casual Shoes,HRX,8,Teal,Male,10197.94,5999.0,2,11998.0,2025-08-31 01:51:00.135969,4.0,Average,479,Myntra Credit,Delivered,6,False,,FESTIVE40,18.138475914483294,False,2025-08-31
MY425004,CUST87110,Customer_D276,user780@example.com,Chennai,Nike Leggings,Ethnic Wear,Kurtas,Nykaa,4XL,Yellow,Unisex,3610.4,2499.0,2,4998.0,2025-05-08 01:51:00.135969,5.0,Worth the money,207,UPI,In Transit,4,False,,FLAT50,447.1688973722481,False,2025-05-08
MY868958,CUST24209,Customer_D215,user1457@example.com,Pune,Roadster T-Shirt,Accessories,Watches,Nike,9,Yellow,Unisex,1060.73,799.0,4,3196.0,2025-08-01 01:51:00.135969,4.0,,370,Myntra Credit,In Transit,3,False,,,0.0,False,2025-08-01
MY617958,CUST68091,Customer_A701,user2303@example.com,Chennai,Nike Running Shoes,Kids' Wear,Girls Clothing,Jack & Jones,7,Brown,Female,6676.38,5999.0,1,5999.0,2025-04-17 01:51:00.135969,4.0,,356,Gift Card,Delivered,5,False,,,0.0,False,2025-04-17
MY616667,CUST45271,Customer_C964,user3457@example.com,Chennai,Jack & Jones Shirt,Ethnic Wear,Salwar Suits,Manyavar,S,Pink,Female,3755.81,1329.3,2,2658.6,2025-06-21 01:51:00.135969,5.0,,211,Myntra Credit,Delivered,9,False,,,0.0,False,2025-06-21
MY754056,CUST26149,Customer_E675,user2436@example.com,Mumbai,W Kurti,Women's Clothing,Blouses,Puma,L,Red,Unisex,2316.53,779.4,2,1558.8,2026-04-08 01:51:00.135969,4.0,,406,EMI,Delivered,8,False,,,0.0,False,2026-04-08
MY470152,CUST89530,Customer_E538,user6179@example.com,Delhi,Decathlon Shorts,Western Wear,Shorts,Fastrack,7,White,Unisex,975.87,719.1,1,719.1,2026-03-26 01:51:00.135969,5.0,Good quality,177,Gift Card,Delivered,1,False,,FLAT50,126.52331080462946,False,2026-03-26
MY228854,CUST88840,Customer_A729,user9388@example.com,Pune,Libas Lehenga,Women's Clothing,Blouses,Jack & Jones,M,Teal,Male,12665.33,8999.0,3,26997.0,2026-03-22 01:51:00.135969,6.0,,369,COD,Delivered,1,False,,,0.0,False,2026-03-22
MY452039,CUST38298,Customer_C275,user6700@example.com,Kolkata,Nykaa Lipstick,Men's Clothing,Shirts,Levis,10,Yellow,Unisex,1097.0,599.0,1,599.0,2026-02-03 01:51:00.135969,1.0,Delivery was late,157,Gift Card,Cancelled,15,False,,FREESHIP,69.25715254875665,False,2026-02-03
MY750479,CUST32164,Customer_A945,user1711@example.com,Kolkata,American Tourister Bag,Beauty & Personal Care,Fragrances,Adidas,,Blue,Female,4506.21,3999.0,3,11997.0,2025-12-15 01:51:00.135969,3.0,,47,Myntra Credit,Delivered,9,False,,FREESHIP,414.987909789384,False,2025-12-15
MY597575,CUST61026,Customer_C515,user5040@example.com,Mumbai,Nike Running Shoes,Sports Wear,Shorts,Sassafras,S,Pink,Male,9713.01,5999.0,3,17997.0,2025-12-05 01:51:00.135969,5.0,Worth the money,292,UPI,Delivered,20,False,,,0.0,True,2025-12-05
MY614805,CUST35770,Customer_A830,user4624@example.com,Hyderabad,Decathlon Shorts,Men's Clothing,Trousers,Roadster,8,Blue,Unisex,1132.25,799.0,4,3196.0,2025-04-21 01:51:00.135969,4.0,,276,COD,In Transit,1,False,,,0.0,False,2025-04-21
MY533576,CUST88099,Customer_A873,user9415@example.com,Bangalore,Global Desi Suit,Ethnic Wear,Salwar Suits,Roadster,8,Red,Female,4972.08,3999.0,5,19995.0,2025-10-27 01:51:00.135969,5.0,,378,COD,Delivered,1,False,,WELCOME20,211.12761372515558,False,2025-10-27
MY154695,CUST58956,Customer_A977,user5420@example.com,Chennai,Fastrack Watch,Sports Wear,Sports Bra,Maybelline,7,Grey,Male,4491.81,2499.0,4,9996.0,2025-10-29 01:51:00.135969,4.0,Not satisfied,227,UPI,Delivered,5,False,,SUMMER30,332.881747086827,True,2025-10-29
MY154695,CUST57919,Customer_C953,user9003@example.com,Hyderabad,W for Women Skirt,Ethnic Wear,Dhotis,Manyavar,4XL,Pink,Female,2428.08,1039.2,1,1039.2,2025-08-30 01:51:00.135969,1.0,Great product!,206,Debit Card,Delivered,3,False,,FESTIVE40,82.33614258620771,False,2025-08-30
MY486151,CUST34416,Customer_B833,user6072@example.com,Delhi,Maybelline Foundation,Footwear,Sports Shoes,Nike,XS,Red,Female,1020.87,799.0,2,1598.0,2025-09-10 01:51:00.135969,1.0,,321,UPI,Returned,9,False,,SUMMER30,69.39547728875101,False,2025-09-10
MY347543,CUST18747,Customer_D958,user2921@example.com,Chennai,Ray-Ban Sunglasses,Sports Wear,Shorts,HRX,9,Blue,Male,15562.7,7999.0,1,7999.0,2025-04-29 01:51:00.135969,4.0,Average,268,Net Banking,Delivered,10,False,,,0.0,False,2025-04-29
MY798643,CUST31726,Customer_D483,user8447@example.com,Ahmedabad,Biba Kurta,Accessories,Sunglasses,Levis,10,Blue,Female,4456.91,7123.42,5,35617.08,2025-11-09 01:51:00.135969,5.0,Delivery was late,8,UPI,Delivered,2,False,,FESTIVE40,434.3193202024158,False,2025-11-09
MY979679,CUST36510,Customer_B419,user8337@example.com,Kolkata, Jack & Jones Shirt ,Lingerie,Panties,Adidas,XL,Purple,Male,3525.69,1899.0,3,5697.0,2025-12-01 01:51:00.135969,5.0,,139,Net Banking,Delivered,5,False,,FESTIVE40,356.38128461495114,False,2025-12-01
MY159642,CUST52547,Customer_D221,user4311@example.com,Hyderabad,Wrangler Jeans,Sports Wear,Track Pants,Roadster,XXL,Orange,Unisex,4373.36,2299.0,4,9196.0,2026-02-14 01:51:00.135969,3.0,Perfect fit,94,EMI,In Transit,0,False,,WELCOME20,541.0332874361504,False,2026-02-14
MY603054,CUST47121,Customer_D630,user1755@example.com,Hyderabad,Puma Sports Shoes,Ethnic Wear,Sherwanis,Roadster,XS,Red,Unisex,7229.52,3999.0,2,7998.0,2025-11-16 01:51:00.135969,4.2,,231,Myntra Credit,Delivered,13,False,,FREESHIP,79.89944112425917,False,2025-11-16
MY603054,CUST90993,Customer_E689,user4862@example.com,Chennai,Woodland Boots,Lingerie,Loungewear,Roadster,S,Grey,Male,9538.61,5999.0,2,11998.0,2025-06-30 01:51:00.135969,4.0,,131,EMI,Delivered,7,False,,,0.0,True,2025-06-30
MY462188,CUST65263,Customer_C416,user6271@example.com,Chennai,Levis Jeans,Kids' Wear,School Uniforms,HRX,XXL,Brown,Unisex,3084.31,-5846.76,3,17540.29,2025-07-26 01:51:00.135969,4.0,Delivery was late,453,Myntra Credit,In Transit,20,False,,FREESHIP,1039.4607755926315,False,2025-07-26
MY941197,CUST75981,Customer_D878,user2190@example.com,Pune,Nykaa Lipstick,Kids' Wear,Boys Clothing,Roadster,7,Grey,Unisex,681.46,599.0,4,2396.0,2025-10-24 01:51:00.135969,4.0,,291,UPI,Processing,16,False,,FLAT50,45.31757233452193,False,2025-10-24
MY783772,CUST78795,Customer_C74,user4285@example.com,Chennai,Levis Jeans,Kids' Wear,Girls Clothing,Sassafras,L,Brown,Male,3204.58,2499.0,2,4998.0,2025-08-03 01:51:00.135969,5.0,,82,EMI,Delivered,18,False,,FLAT50,100.89762951605796,False,2025-08-03
MY139710,CUST33560,Customer_C634,user6462@example.com,Pune,Nike Running Shoes,Accessories,Jewelry,Titan,M,Black,Female,8060.03,-5999.0,4,23996.0,2025-10-12 01:51:00.135969,4.0,,434,Myntra Credit,Delivered,13,True,Quality issue,,0.0,False,2025-10-12
MY899818,CUST44509,Customer_D665,user7523@example.com,Hyderabad,Nykaa Lipstick,Women's Clothing,Tops,Fastrack,4XL,Grey,Unisex,1031.04,599.0,3,1797.0,2025-04-30 01:51:00.135969,5.0,,32,Debit Card,Processing,11,False,,FREESHIP,168.25548666314194,False,2025-04-30
